time_btjd,relative_flux_ppm,relative_flux_error_ppm,sector,sample
1972.9485948335232,353.4937470193293,22.409323442793774,24,control
1972.969428419866,221.64445009685,22.409650011122945,24,control
1972.9902611842558,180.7530706906562,22.407720843230788,24,control
1973.0110944345997,305.8824366144107,22.409142067706863,24,control
1973.032125998503,325.3821056436285,23.192719798850902,24,control
1973.0527606656133,370.90544273744615,22.405674374727568,24,control
1973.0735937778459,359.42086288769076,22.404599295552675,24,control
1973.0948232961082,307.1573209359856,23.19074284479361,24,control
1973.1152613382242,258.25396716097873,22.40118861069743,24,control
1973.1360928610336,426.8739984521562,22.403832622057195,24,control
1973.1569253035248,377.24473745432743,22.402493336916073,24,control
1973.1776595129224,310.69362230049967,23.189224812335535,24,control
1973.1985919786434,315.86941159925647,22.40273814682073,24,control
1973.2194245067215,207.09088489133381,22.397955211908958,24,control
1973.2402572610115,274.1671454978799,22.40025397988532,24,control
1973.261090925153,237.35591084252718,22.4019637910492,24,control
1973.2819241265,84.4872651967702,22.39987836839901,24,control
1973.3027562627872,156.9931695959386,22.39576209468202,24,control
1973.3235889070413,248.28631769705729,22.39734018789449,24,control
1973.3439270821154,221.80906699091946,23.182531485360567,24,control
1973.3652567219003,255.22528300661912,22.395958090429477,24,control
1973.3860889476084,235.095209763767,22.39175219233262,24,control
1973.4069223872273,253.6653751775825,22.392446142964832,24,control
1973.427755046096,204.1054039299675,22.391758474080763,24,control
1973.4485881345695,205.40576915924527,22.392114397119244,24,control
1973.4694213872501,277.3876237680261,22.39238391126841,24,control
1973.4902536723298,206.37975908417607,22.389134134250796,24,control
1973.5110873705776,262.2943005313089,22.391087010467277,24,control
1973.531920177659,301.20449085151523,22.393492968224738,24,control
1973.5527534030043,219.06002669639597,22.39288407440585,24,control
1973.5735852105556,148.70714416107973,22.39039738327351,24,control
1973.594419259118,212.1284633968445,22.39320829513492,24,control
1973.6152530139334,221.63029862292308,22.395287041576196,24,control
1973.6360857255756,308.7257597061016,22.39671872500788,24,control
1973.656920115562,229.0754445387772,22.394620277596374,24,control
1973.6777523422622,254.51624008951518,22.396388447821977,24,control
1973.6985850191497,338.0299715516894,22.397770199782638,24,control
1973.7194173842652,203.03719758212773,22.396573906915933,24,control
1973.74025075309,200.76319796809932,22.396462906139778,24,control
1973.7610832566984,211.50557609932173,22.39223708608065,24,control
1973.7819168778244,274.166797791384,22.395046510984162,24,control
1973.802750289476,212.96544054801208,22.39476492437454,24,control
1973.823582520827,150.28781129851797,22.39405457233871,24,control
1973.844416225157,172.99739372666536,22.39207025541746,24,control
1973.8652476882369,155.6994761738028,22.39437615239294,24,control
1973.8860826773705,135.93714887975108,22.39491735827285,24,control
1973.9069156485289,203.91441704944484,22.39611280365266,24,control
1973.927649315704,246.3565041608047,23.18069144527069,24,control
1973.9485810798558,282.547047210468,22.395294783121237,24,control
1973.9694145107098,275.4463650606279,22.39543067710836,24,control
1973.990644180208,311.0892487428921,23.181104366852477,24,control
1974.0110813431886,328.6464361320981,22.39409380188992,24,control
1974.0319139815167,220.5533849434493,22.392491016074192,24,control
1974.0527470653064,197.33888617645795,22.392019527615396,24,control
1974.0735806839953,219.48502998603053,22.393226792800373,24,control
1974.0944134935587,104.09765597389176,22.391374569160867,24,control
1974.115245124411,197.16681685720582,22.38880340760101,24,control
1974.136078950586,171.8750555650082,22.389447184820487,24,control
1974.1557374051474,250.75406643081178,24.052084376630475,24,control
1974.1777457334426,264.9414655557474,22.390705201152883,24,control
1974.198579500891,135.72502559443598,22.387101393233927,24,control
1974.2194117558693,231.38440162044475,22.389297880686826,24,control
1974.2400449798542,82.26695577187029,23.174000348763148,24,control
1974.2610783015157,84.9555610563841,22.38792124353312,24,control
1974.281414500857,214.76684545593432,23.174746700039318,24,control
1974.3027443100164,144.69910866953813,22.387449516141217,24,control
1974.3235768762688,134.85960037158904,22.388518682424323,24,control
1974.3444097484487,179.97940633414007,22.386978748044964,24,control
1974.3652429871236,237.12059865198037,22.38598863989138,24,control
1974.3860763228922,178.0257356502896,22.38382406527692,24,control
1974.4071066793435,209.43173318639063,23.166864595178758,24,control
1974.427742363663,277.57092344158684,22.38343310218704,24,control
1974.4485750667468,269.4706870424926,22.382728276169935,24,control
1974.4694082180179,215.90686703133636,22.38198887568511,24,control
1974.490539325155,308.8612853908162,23.167397953871905,24,control
1974.5113715187128,250.34987842053343,23.168842230662133,24,control
1974.5319073402184,290.754414091197,22.384569578216336,24,control
1974.5527406376461,227.33625975668127,22.38352504270357,24,control
1974.5729774783895,139.14558990584186,23.168207612798728,24,control
1974.594505315835,235.60917457948023,23.17137991174654,24,control
1974.6152397301737,185.70673146011694,22.38655955415129,24,control
1974.6360722696859,169.93559257839402,22.386293996523662,24,control
1974.656907373141,25.796540977912336,22.382598786007843,24,control
1974.6774405073465,123.48481744538896,23.170004622898848,24,control
1974.6985713273173,274.11328517868617,22.388166465523728,24,control
1974.719405024542,225.9955441089588,22.38849727180899,24,control
1974.74023900742,267.34083628114416,22.385438160960533,24,control
1974.7610708345455,169.37082417956776,22.384925721288766,24,control
1974.7822011894036,229.9264146877811,23.171384904548457,24,control
1974.8027367839884,204.19789021663894,22.387350939821182,24,control
1974.823570949978,175.42921864208745,22.387016224383764,24,control
1974.8444023813865,151.78521366262706,23.1693728893866,24,control
1974.864839277768,82.63125372892019,23.170515186401893,24,control
1974.886069205571,162.89251158887419,22.387632584758666,24,control
1974.9069027178784,212.77196824253218,22.388665887585834,24,control
1974.926880898471,290.4992541678457,24.048450710206904,24,control
1974.9485674690156,186.65021297681406,22.38680974830264,24,control
1974.9694013424835,186.4365888141527,22.387716691492752,24,control
1974.990235280596,282.71478200678456,22.387948709303252,24,control
1975.010472873486,400.4700818923266,23.17349502767011,24,control
1975.0319014292938,294.0004216158645,22.385653337457242,24,control
1975.0530312923952,339.68022375555364,23.172243205829282,24,control
1975.073567564763,330.1175531448889,22.385479210886597,24,control
1975.094399965776,342.29562444733824,22.385294842392096,24,control
1975.1158756552304,334.17481896354514,24.043088126217203,24,control
1975.1360665201535,276.3268524872943,22.38416122031712,24,control
1975.156899598315,135.85965807042143,22.38309656600966,24,control
1975.1777323582755,196.338583951784,22.38425394073152,24,control
1975.19856605717,205.83780128888034,22.381517775725168,24,control
1975.2188034646958,310.23088412988045,23.169468708184535,24,control
1975.240232049102,186.1451523421611,22.38438910944402,24,control
1975.261065288818,176.920822705289,22.384001104402124,24,control
1975.281898638326,295.0424782756902,22.382540449604264,24,control
1975.3027302781773,261.8556954452335,22.38237189144757,24,control
1975.324060036458,265.0490266406521,23.168397128240166,24,control
1975.3443971917268,273.79878612319897,22.38302309860638,24,control
1975.3652311352914,265.6156477646918,22.38144171083487,24,control
1975.3860628657392,244.02179914494354,22.378666665669115,24,control
1975.4068969313846,295.537692816288,22.37966559803546,24,control
1975.427729465902,252.9908075623223,22.379396779961965,24,control
1975.448562602177,267.0187024441514,22.3784844887691,24,control
1975.469395529772,361.34067844487146,22.37689757299837,24,control
1975.4902284154427,438.8614296843211,22.380123848335092,24,control
1975.5110620077462,356.7066097642169,22.38095655108638,24,control
1975.5318952800303,340.43485348317444,22.38065230457681,24,control
1975.5527276086802,417.1561825440634,22.380565122582325,24,control
1975.5735607499512,443.22963491629497,22.382842891402614,24,control
1975.5943936313074,358.6529120210528,22.383122200665984,24,control
1975.6152273238731,335.50770471104755,22.383720002035034,24,control
1975.6360603195928,289.3501444051188,22.382186322910716,24,control
1975.6568940517025,327.90977107286767,22.383736833819196,24,control
1975.6777262437024,336.85736390108553,22.38531426973048,24,control
1975.6985595238837,237.67647123557927,22.384327369525753,24,control
1975.7188971823382,345.1400755889352,23.17114856971007,24,control
1975.7402260512554,442.66537650285926,22.385787930670833,24,control
1975.7612569471448,376.25187345142825,23.170289964290614,24,control
1975.7818924515182,428.6917297432747,22.385906709563205,24,control
1975.8027254010867,347.2938635438841,22.38446536786937,24,control
1975.82355727175,407.6447717660754,22.38293190327168,24,control
1975.843994549604,466.2004337530964,23.1713331695793,24,control
1975.8652248446645,413.92729309436436,22.386070147031315,24,control
1975.8860580494854,255.4482361382983,22.384875762111328,24,control
1975.9068905937454,334.26390564982586,22.384684132968438,24,control
1975.927723937257,258.20135511814686,22.38569328462145,24,control
1975.9485571843757,279.5315177898767,22.38680009033043,24,control
1975.9693899565584,160.9307566317508,22.384987693987416,24,control
1975.9902232128238,289.3983918904504,22.384484376641957,24,control
1976.0110561669767,236.43093174018514,22.383299813099413,24,control
1976.0318890868741,336.3544893271529,22.385353116719028,24,control
1976.0527229373863,259.27588433236,22.384308554413476,24,control
1976.0735574099435,198.75367207461468,22.38058526808029,24,control
1976.0943888599847,258.56544778295046,22.383098446101204,24,control
1976.1152216436735,252.48726839238,22.381674661078772,24,control
1976.1360548735217,176.5823201895816,22.38248830431539,24,control
1976.1568880343195,184.1985955400721,22.382481621492055,24,control
1976.177721178838,165.0251111070085,22.381717016545874,24,control
1976.1985537034323,264.8154162585249,22.383327874110964,24,control
1976.2193875711864,139.1531172919421,22.382708727885927,24,control
1976.2402201135865,166.88675316620277,22.383110857874193,24,control
1976.2610549931314,206.55134217447605,22.38131882537947,24,control
1976.2818867486671,185.729415983971,22.382967553667104,24,control
1976.3027203456895,262.63798932893854,22.383466809652276,24,control
1976.323552778906,204.62904513010977,22.381709606498465,24,control
1976.3443861464725,157.03937305516345,22.378806095917135,24,control
1976.365217855312,146.9163809807704,22.37650681383782,24,control
1976.386052735677,116.32275498754063,22.37769035427311,24,control
1976.4068857039445,112.20375119542497,22.37622325909534,24,control
1976.4277182755404,150.32950914071935,22.37684172651305,24,control
1976.448551266058,53.92722004149327,22.374372754512645,24,control
1976.4693852469634,106.87066820125668,22.37671530379699,24,control
1976.490217264268,-88.1629561293448,22.374801443378246,24,control
1976.5110500726796,-13.455325488114562,22.376717146141353,24,control
1976.5318830574615,-71.03602290269349,22.373543366412907,24,control
1976.5520221609127,-74.31574107377052,23.160742425716823,24,control
1976.5735499396849,-44.42921424763648,22.377237782230395,24,control
1976.594383072788,-29.749669232962162,22.378459407385055,24,control
1976.6152174544638,-133.22805805476742,22.375786062626048,24,control
1976.6360489977253,14.386379639565494,22.378670875775633,24,control
1976.6568831379814,-96.41458796011037,22.378391210896332,24,control
1976.6777163802094,-229.9432686634132,22.378615344560643,24,control
1976.6985495153858,-159.84633853479033,22.378850902025853,24,control
1976.7193817713899,-220.68335074229287,22.378410754736638,24,control
1976.7402142420822,-230.04505480485764,22.379653251610712,24,control
1976.7610479885695,-391.96015099378246,22.378068967118413,24,control
1976.78188226424,-236.89288184095187,22.378877536931384,24,control
1976.802714144007,-292.4199026443164,22.378987513683295,24,control
1976.8235472171498,-190.414859731627,22.38037735044854,24,control
1976.8443816778915,-359.60615109227365,22.37898255958653,24,control
1976.8652130378543,-346.43228755375776,22.379810828867996,24,control
1976.8860467886568,-295.07403851025856,22.377968179201766,24,control
1976.9068796887345,-383.4408051920122,22.38019662347011,24,control
1976.9277129653772,-305.1667939091838,22.380719565939973,24,control
1976.948546117608,-427.04832455836686,22.379286874818916,24,control
1976.969380321343,-318.196510868542,22.379052800606612,24,control
1976.9902128988983,-296.1918927604405,22.37955012958016,24,control
1977.0106487537782,-310.32369711757826,23.166108512495548,24,control
1977.031879161976,-340.6024411976963,22.37877067249431,24,control
1977.05132417424,-315.1783877654959,24.037280926678797,24,control
1977.077017293261,-115.96287048497977,27.41125654284311,24,control
1977.0943781576789,-134.35500920880395,22.380904755160383,24,control
1977.1152111910028,-96.0126331329474,22.3800780302866,24,control
1977.1360446405286,20.42642237799051,22.38000531292345,24,control
1977.156877177021,-130.79478712177382,22.3794033813984,24,control
1977.177710418258,-213.27511118066622,22.378974849156222,24,control
1977.1985433134369,-133.60275016048297,22.38037997260865,24,control
1977.2193771292912,-163.6379666416828,22.379915403895918,24,control
1977.2402101250477,-125.56305212553784,22.37918560631787,24,control
1977.2610426994393,-193.3068635658141,22.380874136120767,24,control
1977.2818763537905,-186.30236337083772,22.380783564987485,24,control
1977.302709096697,-56.01232665906022,22.38096368010801,24,control
1977.323542098797,-188.68191620115505,22.378313423867827,24,control
1977.3443753853169,-162.32408987055103,22.378115245798536,24,control
1977.365208627666,-101.49477684623741,22.378110557804224,24,control
1977.3859429950924,-28.456673030993393,23.163122097472975,24,control
1977.4068756521774,-82.83244531204492,23.160793529980012,24,control
1977.427708186912,-118.32396153583957,22.374232094164437,24,control
1977.4485412471172,-120.64949830002523,22.374547537420277,24,control
1977.4693741843266,-61.25976657701485,22.375515503310663,24,control
1977.4902075288196,-113.54344987885867,22.374244571999284,24,control
1977.5110406912647,-89.21316624625176,22.374413728912476,24,control
1977.5318735074802,-108.93518189360931,22.376538567913972,24,control
1977.5527071673373,-69.3930352826293,22.37631626650309,24,control
1977.573539523315,-13.65494049141256,22.376968010748307,24,control
1977.594372730284,-31.851133970628364,22.37718637536404,24,control
1977.6152053223707,10.25027250167763,22.379183218602194,24,control
1977.6360392085712,14.625530963609748,22.37992483574588,24,control
1977.6568729995674,-3.642786470984461,22.379636493444863,24,control
1977.6777055639132,-23.32850233144072,22.38026930480395,24,control
1977.6985384834452,2.2157452967761664,22.381760288054643,24,control
1977.719371461087,-37.66728816889306,22.38314566980665,24,control
1977.7402052803345,-83.58530541442585,22.38316961345332,24,control
1977.7610380005403,-50.4060831216021,22.383735812630885,24,control
1977.781871535709,-71.59242023638735,22.383267291595153,24,control
1977.802704719786,-24.37649813051238,22.38341518282154,24,control
1977.8235376225666,46.13842885929401,22.384170390433017,24,control
1977.8443705596549,26.073797869261647,22.38327016578945,24,control
1977.8652043097197,46.09088478970474,22.383876001846982,24,control
1977.8860369878334,-67.65654342749299,22.38209228099478,24,control
1977.906870168046,-90.20540254517928,22.38263281650557,24,control
1977.927703406692,-148.5807555699789,22.381897739112294,24,control
1977.948536579796,-65.47166056046377,22.382604699422142,24,control
1977.9693697916605,-50.76422109978473,22.383013162315404,24,control
1977.9902025479064,-140.53435856841102,22.38342242378583,24,control
1978.0110357106819,-215.85536664001185,22.382775065781917,24,control
1978.0318689690375,-162.8949540910993,22.38194907207067,24,control
1978.0527020275101,-65.6048540713708,22.383623646059025,24,control
1978.0735350006087,-245.2631029466209,22.382433169913607,24,control
1978.09436869613,-307.87152977448295,22.380865918731754,24,control
1978.1152014270558,-161.79976901723217,22.381632783239247,24,control
1978.1360344803334,-112.47139996512685,22.38168799775772,24,control
1978.1568678899223,-197.42127807496382,22.381124219394422,24,control
1978.1777010825747,-230.49706641366907,22.381672059064375,24,control
1978.1985340769354,-264.4596548305001,22.380752208450474,24,control
1978.219366845219,-348.3013696722262,22.38033809953456,24,control
1978.2401998385042,-311.3704586838748,22.381880812637373,24,control
1978.261033652764,-320.53638054349994,22.38229449226504,24,control
1978.2818667040115,-310.52597327224953,22.381714855211666,24,control
1978.3026998477221,-210.46252409574706,22.382095771236678,24,control
1978.3235328857702,-274.6593977054518,22.382000673431776,24,control
1978.3443664263937,-192.16974028996285,22.382972228372374,24,control
1978.3651995907921,-288.796895464472,22.379619595869695,24,control
1978.3860326023457,-249.94971638912133,22.379566099474104,24,control
1978.406865777287,-277.5580601865474,22.378703152844643,24,control
1978.427699352379,-319.5109413402018,22.378513331651998,24,control
1978.4485320947556,-404.1387320598486,22.3764256223187,24,control
1978.4693650525062,-367.1208140481268,22.375387634205385,24,control
1978.490197666638,-337.51998204384205,22.377007361173913,24,control
1978.5110310937132,-334.2138012187189,22.37707444825725,24,control
1978.531864338492,-245.20401210580616,22.37749477714288,24,control
1978.552697979167,-170.93252160283922,22.377795595531662,24,control
1978.573530673014,-251.13324673237275,22.37853067282158,24,control
1978.5943635670237,-217.59369593301682,22.37989638890324,24,control
1978.615197293603,-264.2649532257252,22.37877185949005,24,control
1978.6360302273627,-150.20015674610192,22.379857813690283,24,control
1978.656862926375,-187.13943259731278,22.38061330042421,24,control
1978.6776958121832,-235.82567095393028,22.381639650555606,24,control
1978.6985291494439,-280.7818194275938,22.38261310960219,24,control
1978.7193627485233,-247.20013281216032,22.383181319107553,24,control
1978.7401960095297,-194.91380164005068,22.383496146679256,24,control
1978.76102873361,-237.58806625246248,22.38523524995945,24,control
1978.7814651952501,-364.42219101733855,23.16941312522981,24,control
1978.8026960632133,-272.9623750047382,23.16845704107025,24,control
1978.8235283801794,-282.7063223478045,22.383289425780447,24,control
1978.8443617571804,-201.78918773453415,22.383641921380868,24,control
1978.8651951625227,-296.43298591981625,22.384008723909854,24,control
1978.886028486245,-341.35710185680716,22.383076703230937,24,control
1978.9073568205338,-190.3086974375273,23.168200924275467,24,control
1978.9276942568194,-279.63703749394386,22.382980288878517,24,control
1978.9485275508478,-221.962354994905,22.38458149958732,24,control
1978.9693603945561,-170.41970431322667,22.385109686388162,24,control
1978.990194144356,-280.6720111516931,22.384089394283542,24,control
1979.0110274741403,-173.8000386762999,22.387065623105865,24,control
1979.0318598697565,-252.26726308610978,22.3871041661534,24,control
1979.0526931864283,-228.33320838483064,22.38850089687971,24,control
1979.0735264427997,-251.04137343173548,22.38725843789951,24,control
1979.094359564929,-209.93281838606626,22.386605843266018,24,control
1979.1151931381135,-225.04399267710392,22.38755042052135,24,control
1979.1360261410978,-250.30529436722608,22.386068662247087,24,control
1979.1568598758925,-153.27007265925988,22.385430145216674,24,control
1979.1776921926512,-89.75110750060165,22.38610450305765,24,control
1979.1985254687513,-97.11219799935454,22.386579554391123,24,control
1979.2193586341125,-93.0824629327216,22.386312138941253,24,control
1979.2401917331317,-187.61669106516254,22.38573126007562,24,control
1979.2610250038883,-278.67619809924184,22.387238511191,24,control
1979.2818588797409,-159.3316292361943,22.38591619781194,24,control
1979.3024926276457,-180.94367037539396,23.174025804043936,24,control
1979.32352452984,-287.63079014464614,22.38830615605628,24,control
1979.3443574950745,-321.32186053302337,22.387873665413235,24,control
1979.3658331281595,-225.5786716351348,24.047596825949487,24,control
1979.385330236199,-305.91831981153086,23.171677379503155,24,control
1979.4068582214609,-315.52670378354037,22.385842393023918,24,control
1979.4276905038423,-272.4965047892444,22.3833491044475,24,control
1979.4485253252149,-313.28344575351394,22.379769055916203,24,control
1979.4693570965428,-280.5108627844907,22.381291244142965,24,control
1979.4904877432873,-255.36764105134196,23.167910939636158,24,control
1979.511023416701,-178.15452950166437,22.382987903543366,24,control
1979.531856972472,-141.85115430232395,22.379726392226132,24,control
1979.5526895031635,-190.65300652432376,22.381538212859,24,control
1979.5734233555165,-126.82396918415301,23.16920562829182,24,control
1979.5943563365324,-178.90669697780058,22.383617912967097,24,control
1979.6148912933825,-162.89105896189466,23.168676609051257,24,control
1979.6360219107721,-169.97614951316416,22.38435811267787,24,control
1979.6567562369983,-139.76400438452578,23.170940869211588,24,control
1979.6776887138367,-103.12834194178377,22.38669402524553,24,control
1979.6981261201893,-248.27960450617815,23.17140337408579,24,control
1979.7193547076379,-121.07274112465974,22.387457221278463,24,control
1979.73949376176,-193.59097449099005,23.1747856003743,24,control
1979.7610214698334,-222.43193811179935,22.389443495915113,24,control
1979.781259930546,-174.55192548770626,23.17573129653821,24,control
1979.8026881541298,-192.77434142574424,22.387704144847373,24,control
1979.8235208749525,-239.4761894609455,22.388754270074077,24,control
1979.8450487624282,-208.4133243170886,23.17378982118338,24,control
1979.8651870088645,-200.26494313231578,22.388541664504107,24,control
1979.8867144191026,-146.08922433517048,23.173509874743825,24,control
1979.906853700643,-213.4243566649791,22.387829340588187,24,control
1979.9277862618362,-222.01056616953156,23.17506109701374,24,control
1979.9478249715607,-180.6303661509528,23.175741772132472,24,control
1979.9693524860334,-105.15835240817333,22.388542272770824,24,control
1979.9901863113096,-111.3114561711262,22.391784465792284,24,control
1980.011553122883,-107.4897167269495,24.05294828523003,24,control
1980.0318530103639,-122.62589884151777,22.394143729031594,24,control
1980.0530827140085,-76.99084190785236,23.177822269915527,24,control
1980.0735191204521,-158.16449087304878,22.39233182735216,24,control
1980.093856170046,-116.72451205737377,23.179298889791337,24,control
1980.1151857273846,-141.03779164148412,22.392794357869715,24,control
1980.1360196000958,-134.06223070165106,23.17569408201019,24,control
1980.1568515036845,-119.12247679386559,22.389068428109116,24,control
1980.1776847807957,-53.317310615818336,22.389646440600018,24,control
1980.198518246866,-63.25820932477163,22.38960709774425,24,control
1980.2193519528066,-79.49013349964268,23.173374257567964,24,control
1980.2401839842723,84.04708601045905,22.388755133844015,24,control
1980.2610181600926,63.75116267863412,22.39093017371751,24,control
1980.2825455402983,56.27516705464811,23.17916645821574,24,control
1980.3021890936968,-111.54613420331145,23.178165414614593,24,control
1980.3235172978173,-137.91065525364237,22.391276026801016,24,control
1980.3443508319722,-25.03629621113771,22.39262829636649,24,control
1980.3651834223604,-33.0677935051526,22.394219105658493,24,control
1980.386017663124,-4.873716763848508,22.393536172031975,24,control
1980.4072473064248,21.645678326935528,23.177791530568317,24,control
1980.4276841168391,-62.79262721390212,22.389199823904704,24,control
1980.448517296317,34.21858435196564,22.390018587211816,24,control
1980.4693503540684,13.108600828300762,22.388751572685365,24,control
1980.4901837253158,-11.998108958269597,22.38450940435467,24,control
1980.511016254277,117.80719192712746,22.38591018983519,24,control
1980.5318492240624,30.26911587424754,22.38730426459377,24,control
1980.5533774735582,136.5504541795518,23.174043317706108,24,control
1980.5735159421072,70.94813644316636,22.38502612374992,24,control
1980.5943487416691,97.03148005712508,22.386247010429663,24,control
1980.6144874573924,54.07707078658635,23.173885514253968,24,control
1980.6360156458127,91.03761648887335,22.388961471296014,24,control
1980.6568487113516,126.44044722851243,22.387299369490126,24,control
1980.6776818104038,77.09637069067597,22.38920974138843,24,control
1980.6985156339283,137.5587459273407,22.392190079191682,24,control
1980.7193488323442,144.3075298750465,22.392819714627503,24,control
1980.7401813522752,107.83537315568724,23.177838580692548,24,control
1980.761015154315,84.17293152682703,22.39142225064611,24,control
1980.781252679398,104.90707857593262,23.178586503327644,24,control
1980.8026815364453,86.04037816237818,22.39371685868273,24,control
1980.8229195469426,218.27389006612106,23.179296661428918,24,control
1980.8443475238112,141.56415021569163,22.39200351918396,24,control
1980.865180251289,104.00324502830061,22.392180208674155,24,control
1980.8860138637858,189.37324773767105,22.394267061804143,24,control
1980.9062526037658,164.31045291449013,23.179113343287057,24,control
1980.9276803895957,104.48613067417196,22.390702211027204,24,control
1980.9485141772034,120.5085779802881,22.39172118766463,24,control
1980.969048839207,170.3514075142749,23.179053881585734,24,control
1980.9901801238511,160.94308908879077,22.392476107912245,24,control
1981.0110117604024,239.18399616377118,22.388741974135726,24,control
1981.0318461359145,208.3285580638389,22.391883887450582,24,control
1981.0525801575666,256.1775013878114,23.178524873836672,24,control
1981.073513050038,310.9398168973176,22.39381570613372,24,control
1981.0945446475862,175.38887368195722,23.17688480470134,24,control
1981.1151793229187,268.174172814044,22.39313606492989,24,control
1981.1360124243988,206.53905619639468,22.392205283178008,24,control
1981.1568463864617,150.22289821819308,22.39053053081129,24,control
1981.1776792085684,226.8271712797463,22.38828604690916,24,control
1981.1985125498836,137.22550169971203,22.38795110678575,24,control
1981.2187502432432,151.48868945462488,23.175239452445375,24,control
1981.2401784542415,254.79224600225606,22.390795769398398,24,control
1981.2610115523034,163.85614244827934,22.38653599764121,24,control
1981.281844686707,209.63872637300645,22.38932510630447,24,control
1981.3020825451542,175.29857164477835,23.175961332531426,24,control
1981.32351165866,265.3649758485514,22.39167574837019,24,control
1981.3443450698044,97.75497437126181,22.38819024164547,24,control
1981.3651780128992,216.9791806684899,22.389516104945226,24,control
1981.3856147225506,147.5988210798622,23.17547950941824,24,control
1981.4068450112188,193.73330561529303,22.389506675039787,24,control
1981.427579323145,200.18140343054677,23.172945211816636,24,control
1981.4485115189718,182.77577194543846,22.385002284470136,24,control
1981.4693444180575,160.50172492257548,22.386405063395117,24,control
1981.4906740025374,88.95360503008659,23.170653075800033,24,control
1981.5106142173195,146.7575622901036,23.16899798555733,24,control
1981.531844005801,51.58480548661727,22.383558254785143,24,control
1981.5526782622733,61.40717494018248,22.38338719982412,24,control
1981.5735109141137,84.22205954493246,22.384758349081935,24,control
1981.5936495451392,41.07873147296048,23.16916378084671,24,control
1981.6151775298013,-31.186202878610736,22.38133383748236,24,control
1981.6360103817117,-0.7819125097812016,22.38272477056353,24,control
1981.656843508474,61.25530541281675,22.38250853474212,24,control
1981.6776776146803,43.18624606626709,22.381715216960774,24,control
1981.6985103599193,70.35154777582908,22.379166671014357,24,control
1981.7193445415398,-62.86571987281451,22.379577457873456,24,control
1981.73958212886,3.5693869907131703,23.16535897198922,24,control
1981.7610101107869,70.15384848597857,22.38031472528795,24,control
1981.7818438530624,-3.2815387454413356,22.376042117221914,24,control
1981.8026758966819,106.46429338590161,22.377915728832438,24,control
1981.8235095812795,98.88524086396932,22.376921271266216,24,control
1981.8443432503911,120.95291007361078,22.3779745452073,24,control
1981.8651763867458,122.90740019496937,22.374770036847785,24,control
1981.8860094619117,177.26107460895173,22.374831212369774,24,control
1981.9068429121523,118.91535724802299,22.37415857828809,24,control
1981.9276770336671,121.24989475756416,22.37444069545034,24,control
1981.9485105242638,95.12310768537277,22.37033163455244,24,control
1981.96934271076,58.40825640340755,22.370885310731275,24,control
1981.990175264836,70.00773011333752,22.370637220582466,24,control
1982.0110088068984,69.27412238509852,22.371488870202754,24,control
1982.0318430107857,68.77492098075057,22.369939290782643,24,control
1982.0526757995863,105.70416359839783,22.36841754955694,24,control
1982.0735088255742,123.52482323677619,22.37100893128542,24,control
1982.0943421702982,112.30705050325338,22.370863056136127,24,control
1982.115175163317,156.60762625567318,22.371327417678263,24,control
1982.136008091024,162.44204879031437,22.36944256001632,24,control
1982.1561458838664,179.31811482917158,23.153256279491575,24,control
1982.1776755984295,141.7126616960331,22.369185215136213,24,control
1982.1985086948105,189.46688218491144,22.36957423936661,24,control
1982.2193418997037,95.64703069906125,22.368826137410576,24,control
1982.2401751749044,-67.4261352064501,22.368522662911914,24,control
1982.2610083851969,-6.1921683394446685,22.369779335406513,24,control
1982.274202753595,-47.58597052961628,43.31946673275315,24,control
1983.6471197015835,-12.949196482277806,22.108544412570428,25,control
1983.6650358178028,-67.23408153721316,27.08667380463401,25,control
1983.6894805416334,-266.8404009662519,22.903232976848006,25,control
1983.7096197779667,-278.72621411597424,22.13626492248314,25,control
1983.7304520628452,-528.9032320618526,22.144073952967346,25,control
1983.7507914158439,-628.2302921851156,22.926770207767213,25,control
1983.7721208827315,-645.1631698163172,22.157118528287892,25,control
1983.792952470691,-730.7207697865234,22.163755076599504,25,control
1983.8137880578229,-659.4946075908479,22.17103947236452,25,control
1983.8346199533494,-546.3134347109917,22.177960125966525,25,control
1983.8554536990434,-583.6218805911158,22.18028853433467,25,control
1983.876288324951,-461.1566366172613,22.183675318093734,25,control
1983.8971209130616,-328.9283769762103,22.187563290966093,25,control
1983.9179541351248,-268.2589642509906,22.189707978501808,25,control
1983.9387875565126,-397.0024160497855,22.190520021626124,25,control
1983.9596204018055,-221.4951266295508,22.192590581291604,25,control
1983.980453987105,-243.63755804588953,22.194281693900656,25,control
1984.0012879598526,-287.8493363693076,22.19465087919706,25,control
1984.0221214142039,-320.1021594974086,22.196618476777026,25,control
1984.0429539643667,-265.2583114384163,22.198399929531085,25,control
1984.0554550833406,-494.1489162179493,49.63749914142239,25,control
1984.2582322226647,156.45005855527526,38.459449268165734,25,control
1984.2721206437257,-112.34926342910974,22.20049436216929,25,control
1984.292955417662,-128.28786087705603,22.198867971948207,25,control
1984.3137888298347,-372.8790737450847,22.191957562831227,25,control
1984.3346222800644,-245.40096391853442,22.192316971615156,25,control
1984.355455387987,-140.29700522524382,22.191561365871088,25,control
1984.3762879637584,50.72160436991524,22.191887139049943,25,control
1984.3971209285835,11.918696149828271,22.190059568469906,25,control
